,DATE,GOLD_24k_PRICE,GOLD_22k_PRICE
767,07/February/2012,2779.00,2598.00
768,08/February/2012,2828.50,2645.00
769,09/February/2012,2822.00,2639.00
770,10/February/2012,2832.00,2648.00
771,11/February/2012,2812.00,2629.00
772,13/February/2012,2811.50,2629.00
773,14/February/2012,2791.00,2610.00
774,15/February/2012,2807.00,2625.00
775,16/February/2012,2804.00,2622.00
776,17/February/2012,2811.00,2628.00
777,18/February/2012,2815.00,2632.00
778,01/March/2012,2796.00,2612.00
779,02/March/2012,2796.00,2612.00
780,03/March/2012,2799.00,2616.00
781,04/March/2012,2800.00,2614.00
782,05/March/2012,2800.00,2614.00
783,06/March/2012,2795.00,2614.00
784,07/March/2012,2786.00,2605.00
785,08/March/2012,2795.00,2614.00
786,09/March/2012,2812.00,2630.00
787,10/March/2012,2801.00,2619.00
788,12/March/2012,2811.00,2628.00
789,13/March/2012,2811.00,2628.00
790,14/March/2012,2792.00,2580.00
791,15/March/2012,2759.00,2568.00
792,16/March/2012,2795.00,2613.00
793,17/March/2012,2795.00,2613.00
794,19/March/2012,2795.00,2613.00
795,20/March/2012,2797.00,2614.00
796,21/March/2012,2810.00,2629.00
797,22/March/2012,2820.00,2637.00
798,23/March/2012,2859.00,2673.00
799,24/March/2012,2860.00,2674.00
800,26/March/2012,2867.00,2681.00
801,27/March/2012,2861.00,2676.00
802,28/March/2012,2866.00,2681.00
803,29/March/2012,2854.00,2667.00
804,30/March/2012,2840.00,2652.00
805,31/March/2012,2840.00,2652.00
806,01/April/2012,2846.50,2661.00
807,02/April/2012,2846.50,2661.00
808,03/April/2012,2854.00,2668.00
809,04/April/2012,2814.50,2632.00
810,05/April/2012,2814.50,2632.00
811,06/April/2012,2814.50,2632.00
812,07/April/2012,2814.50,2632.00
813,09/April/2012,2832.00,2648.00
814,10/April/2012,2838.50,2654.00
815,11/April/2012,2862.50,2676.00
816,12/April/2012,2865.00,2679.00
817,13/April/2012,2865.00,2679.00
818,14/April/2012,2866.50,2680.00
819,16/April/2012,2859.00,2673.00
820,17/April/2012,2862.00,2676.00
821,18/April/2012,2858.00,2672.00
822,19/April/2012,2863.50,2677.00
823,20/April/2012,2877.00,2690.00
824,21/April/2012,2876.00,2689.00
825,23/April/2012,2883.00,2696.00
826,24/April/2012,2904.00,2715.00
827,25/April/2012,2902.00,2713.00
828,26/April/2012,2919.50,2730.00
829,27/April/2012,2927.50,2737.00
830,28/April/2012,2931.00,2740.00
831,30/April/2012,2941.00,2750.00
832,01/May/2012,2960.00,2750.00
833,02/May/2012,2960.00,2750.00
834,03/May/2012,2961.00,2759.00
835,04/May/2012,2961.00,2759.00
836,05/May/2012,2953.50,2762.00
837,06/May/2012,2953.50,2762.00
838,07/May/2012,2944.00,2753.00
839,08/May/2012,2906.00,2717.00
840,09/May/2012,2874.00,2687.00
841,10/May/2012,2864.00,2678.00
842,11/May/2012,2861.00,2675.00
843,12/May/2012,2850.00,2665.00
844,13/May/2012,2856.50,2671.00
845,14/May/2012,2855.00,2669.00
846,15/May/2012,2829.00,2645.00
847,16/May/2012,2850.00,2645.00
848,17/May/2012,2895.00,2710.00
849,18/May/2012,2898.00,2715.00
850,19/May/2012,2902.00,2725.00
851,21/May/2012,2922.00,2741.00
852,22/May/2012,2928.00,2748.00
853,24/May/2012,2938.00,2748.00
854,25/May/2012,2912.00,2726.00
855,26/May/2012,2926.00,2740.00
856,28/May/2012,2925.00,2738.00
857,29/May/2012,2940.00,2753.00
858,30/May/2012,2940.00,2753.00
859,31/May/2012,2960.50,2768.00
860,01/May/2012,2960.00,2750.00
861,02/May/2012,2960.00,2750.00
862,03/May/2012,2961.00,2759.00
863,04/May/2012,2961.00,2759.00
864,05/May/2012,2953.50,2762.00
865,06/May/2012,2953.50,2762.00
866,07/May/2012,2944.00,2753.00
867,08/May/2012,2906.00,2717.00
868,09/May/2012,2874.00,2687.00
869,10/May/2012,2864.00,2678.00
870,11/May/2012,2861.00,2675.00
871,12/May/2012,2850.00,2665.00
872,13/May/2012,2856.50,2671.00
873,14/May/2012,2855.00,2669.00
874,15/May/2012,2829.00,2645.00
875,16/May/2012,2850.00,2645.00
876,17/May/2012,2895.00,2710.00
877,18/May/2012,2898.00,2715.00
878,19/May/2012,2902.00,2725.00
879,21/May/2012,2922.00,2741.00
880,22/May/2012,2928.00,2748.00
881,24/May/2012,2938.00,2748.00
882,25/May/2012,2912.00,2726.00
883,26/May/2012,2926.00,2740.00
884,28/May/2012,2925.00,2738.00
885,29/May/2012,2940.00,2753.00
886,30/May/2012,2940.00,2753.00
887,31/May/2012,2960.50,2768.00
888,02/July/2012,2981.00,2787.00
889,03/July/2012,2966.50,2774.00
890,04/July/2012,2959.50,2767.00
891,05/July/2012,2995.00,2800.00
892,06/July/2012,2974.00,2781.00
893,07/July/2012,2969.50,2776.00
894,09/July/2012,2974.50,2781.00
895,10/July/2012,2968.00,2775.00
896,11/July/2012,2938.00,2747.00
897,12/July/2012,2938.00,2747.00
898,13/July/2012,2936.00,2745.00
899,14/July/2012,2940.50,2749.00
900,15/July/2012,2940.50,2749.00
901,16/July/2012,2939.00,2748.00
902,17/July/2012,2951.50,2760.00
903,18/July/2012,2943.50,2752.00
904,19/July/2012,2942.00,2751.00
905,20/July/2012,2942.00,2751.00
906,21/July/2012,2942.00,2751.00
907,22/July/2012,2942.00,2751.00
908,23/July/2012,2957.50,2765.00
909,24/July/2012,2966.50,2774.00
910,25/July/2012,3005.00,2810.00
911,26/July/2012,3025.00,2828.00
912,27/July/2012,3025.50,2829.00
913,28/July/2012,3021.00,2825.00
914,30/July/2012,3020.00,2824.00
915,31/July/2012,3037.50,2840.00
916,01/August/2012,3016.00,2820.00
917,02/August/2012,3000.00,2805.00
918,03/August/2012,2997.50,2803.00
919,04/August/2012,3065.50,2811.00
920,06/August/2012,2987.50,2793.00
921,07/August/2012,3007.50,2812.00
922,08/August/2012,2982.50,2789.00
923,09/August/2012,2998.50,2804.00
924,10/August/2012,2997.50,2803.00
925,11/August/2012,3000.50,2805.00
926,13/August/2012,3026.00,2829.00
927,14/August/2012,3026.50,2830.00
928,15/August/2012,3026.50,2830.00
929,16/August/2012,3016.50,2820.00
930,17/August/2012,3027.50,2831.00
931,18/August/2012,3029.00,2832.00
932,19/August/2012,3029.00,2832.00
933,20/August/2012,3018.00,2822.00
934,21/August/2012,3033.00,2836.00
935,22/August/2012,3041.50,2844.00
936,23/August/2012,3068.50,2869.00
937,24/August/2012,3110.00,2908.00
938,25/August/2012,3113.00,2911.00
939,27/August/2012,3123.50,2920.00
940,28/August/2012,3118.50,2916.00
941,29/August/2012,3119.50,2917.00
942,30/August/2012,3103.50,2902.00
943,31/August/2012,3103.50,2902.00
944,01/September/2012,3157.50,2952.00
945,03/September/2012,3148.50,2944.00
946,04/September/2012,3163.00,2957.00
947,05/September/2012,3178.50,2972.00
948,06/September/2012,3196.00,2988.00
949,07/September/2012,3161.50,2956.00
950,08/September/2012,3232.50,3022.00
951,10/September/2012,3232.00,3022.00
952,11/September/2012,3227.00,3017.00
953,12/September/2012,3225.50,3013.00
954,13/September/2012,3225.50,3016.00
955,14/September/2012,3252.00,3041.00
956,15/September/2012,3234.00,3024.00
957,17/September/2012,3209.00,3000.00
958,18/September/2012,3198.00,2990.00
959,19/September/2012,3198.00,2990.00
960,20/September/2012,3198.00,2990.00
961,21/September/2012,3221.00,3012.00
962,22/September/2012,3185.00,2978.00
963,24/September/2012,3157.50,2952.00
964,25/September/2012,3178.00,2971.00
965,26/September/2012,3173.00,2967.00
966,27/September/2012,3147.00,2943.00
967,28/September/2012,3148.50,2944.00
968,29/September/2012,3167.00,2961.00
969,01/October/2012,3132.50,2929.00
970,02/October/2012,3132.50,2929.00
971,03/October/2012,3125.50,2922.00
972,04/October/2012,3115.00,2913.00
973,05/October/2012,3120.00,2917.00
974,06/October/2012,3108.00,2906.00
975,07/October/2012,3108.00,2906.00
976,08/October/2012,3111.00,2909.00
977,09/October/2012,3134.00,2930.00
978,10/October/2012,3143.50,2939.00
979,11/October/2012,3137.50,2934.00
980,12/October/2012,3136.50,2933.00
981,13/October/2012,3125.50,2922.00
982,15/October/2012,3112.00,2910.00
983,16/October/2012,3096.50,2895.00
984,17/October/2012,3111.50,2909.00
985,18/October/2012,3111.50,2909.00
986,19/October/2012,3142.00,2938.00
987,20/October/2012,3123.00,2920.00
988,22/October/2012,3105.50,2904.00
989,23/October/2012,3105.50,2904.00
990,24/October/2012,3094.00,2893.00
991,25/October/2012,3090.00,2889.00
992,26/October/2012,3095.50,2894.00
993,27/October/2012,3101.00,2899.00
994,29/October/2012,3106.50,2905.00
995,30/October/2012,3116.50,2914.00
996,31/October/2012,3109.50,2907.00
997,01/November/2012,3114.50,2912.00
998,02/November/2012,3088.00,2887.00
999,03/November/2012,3054.00,2855.00
1000,05/November/2012,3059.00,2860.00
1001,06/November/2012,3096.00,2895.00
1002,07/November/2012,3143.00,2939.00
1003,08/November/2012,3145.00,2941.50
1004,09/November/2012,3186.00,2979.00
1005,10/November/2012,3188.50,2981.00
1006,12/November/2012,3190.00,2983.00
1007,13/November/2012,3206.50,2998.00
1008,14/November/2012,3190.00,2983.00
1009,15/November/2012,3183.00,2976.00
1010,16/November/2012,3163.50,2958.00
1011,17/November/2012,3180.00,2973.00
1012,19/November/2012,3185.00,2978.00
1013,20/November/2012,3207.00,2999.00
1014,21/November/2012,3201.00,2993.00
1015,22/November/2012,3207.00,2999.00
1016,23/November/2012,3232.00,3022.00
1017,24/November/2012,3273.00,3060.00
1018,26/November/2012,3281.50,3068.00
1019,27/November/2012,3271.50,3059.00
1020,28/November/2012,3248.00,3037.00
1021,29/November/2012,3184.00,2977.00
1022,30/November/2012,3168.50,2963.00
1023,01/December/2012,3154.50,2949.00
1024,03/December/2012,3156.00,2951.00
1025,04/December/2012,3138.00,2934.00
1026,05/December/2012,3127.50,2924.00
1027,06/December/2012,3096.00,2895.00
1028,07/December/2012,3110.00,2908.00
1029,08/December/2012,3113.50,2911.00
1030,10/December/2012,3127.50,2924.00
1031,11/December/2012,3126.50,2923.00
1032,12/December/2012,3124.00,2921.00
1033,13/December/2012,3109.50,2907.00
1034,14/December/2012,3102.50,2901.00
1035,15/December/2012,3106.50,2905.00
1036,17/December/2012,3113.50,2911.00
1037,18/December/2012,3143.00,2939.00
1038,19/December/2012,3076.00,2876.00
1039,20/December/2012,3078.50,2878.00
1040,21/December/2012,3068.50,2869.00
1041,22/December/2012,3077.00,2877.00
1042,24/December/2012,3073.50,2874.00
1043,25/December/2012,3082.50,2882.00
1044,26/December/2012,3061.00,2862.00
1045,27/December/2012,3063.00,2864.00
1046,28/December/2012,3070.00,2870.00
1047,29/December/2012,3060.50,2862.00
1048,31/December/2012,3069.00,2870.00
1049,01/January/2013,3076.00,2876.00
1050,02/January/2013,3096.50,2895.00
1051,03/January/2013,3104.00,2902.00
1052,04/January/2013,3073.00,2873.00
1053,05/January/2013,3081.00,2881.00
1054,06/January/2013,3081.00,2881.00
1055,07/January/2013,3083.50,2883.00
1056,08/January/2013,3068.50,2869.00
1057,09/January/2013,3068.50,2869.00
1058,10/January/2013,3056.00,2857.00
1059,11/January/2013,3072.50,2873.00
1060,12/January/2013,3074.50,2875.00
1061,14/January/2013,3074.50,2875.00
1062,15/January/2013,3077.50,2877.00
1063,16/January/2013,3094.00,2893.00
1064,17/January/2013,3071.50,2872.00
1065,18/January/2013,3056.00,2857.00
1066,19/January/2013,3055.00,2856.00
1067,21/January/2013,3062.00,2863.00
1068,22/January/2013,3119.00,2916.00
1069,23/January/2013,3123.00,2920.00
1070,24/January/2013,3096.00,2895.00
1071,25/January/2013,3078.00,2878.00
1072,26/January/2013,3078.00,2878.00
1073,28/January/2013,3068.50,2869.00
1074,29/January/2013,3062.00,2863.00
1075,30/January/2013,3054.50,2856.00
1076,31/January/2013,3058.00,2859.00
1077,01/February/2013,3046.50,2848.00
1078,02/February/2013,3043.50,2846.00
1079,03/February/2013,3043.50,2846.00
1080,04/February/2013,3035.00,2838.00
1081,05/February/2013,3055.00,2856.00
1082,06/February/2013,3041.50,2844.00
1083,07/February/2013,3060.00,2861.00
1084,08/February/2013,3066.50,2867.00
1085,09/February/2013,3066.50,2867.00
1086,11/February/2013,3063.00,2864.00
1087,12/February/2013,3050.00,2852.00
1088,13/February/2013,3043.00,2846.00
1089,14/February/2013,3040.50,2843.00
1090,15/February/2013,3026.50,2830.00
1091,16/February/2013,3006.00,2811.00
1092,18/February/2013,3009.00,2813.00
1093,19/February/2013,3004.50,2809.00
1094,20/February/2013,2984.00,2790.00
1095,21/February/2013,2933.50,2743.00
1096,22/February/2013,2957.00,2765.00
1097,23/February/2013,2948.50,2757.00
1098,25/February/2013,2944.00,2753.00
1099,26/February/2013,2966.50,2774.00
1100,27/February/2013,2986.00,2792.00
1101,28/February/2013,2967.00,2774.00
1102,01/March/2013,2953.00,2761.00
1103,02/March/2013,2974.50,2781.00
1104,04/March/2013,2974.00,2781.00
1105,05/March/2013,2963.50,2771.00
1106,06/March/2013,2960.00,2768.00
1107,07/March/2013,2961.50,2769.00
1108,08/March/2013,2946.00,2755.00
1109,09/March/2013,2941.00,2750.00
1110,11/March/2013,2942.50,2751.00
1111,12/March/2013,2945.00,2754.00
1112,13/March/2013,2958.00,2766.00
1113,14/March/2013,2948.50,2757.00
1114,15/March/2013,2955.00,2763.00
1115,16/March/2013,2950.00,2758.00
1116,18/March/2013,2977.00,2783.00
1117,19/March/2013,2990.00,2796.00
1118,20/March/2013,3005.50,2810.00
1119,21/March/2013,2991.50,2797.00
1120,22/March/2013,3006.00,2811.00
1121,23/March/2013,2995.50,2801.00
1122,25/March/2013,2980.00,2786.00
1123,26/March/2013,2980.50,2787.00
1124,27/March/2013,2977.00,2784.00
1125,28/March/2013,2989.50,2795.00
1126,29/March/2013,2969.00,2776.00
1127,30/March/2013,2986.00,2792.00
1128,01/April/2013,2980.00,2786.00
1129,02/April/2013,2974.50,2781.00
1130,03/April/2013,2923.00,2733.00
1131,04/April/2013,2906.50,2718.00
1132,05/April/2013,2918.50,2729.00
1133,06/April/2013,2973.00,2780.00
1134,08/April/2013,2951.00,2759.00
1135,09/April/2013,2941.50,2750.00
1136,10/April/2013,2952.00,2760.00
1137,11/April/2013,2952.00,2760.00
1138,12/April/2013,2905.00,2716.00
1139,13/April/2013,2815.50,2632.00
1140,15/April/2013,2683.00,2509.00
1141,16/April/2013,2610.50,2441.00
1142,17/April/2013,2593.50,2425.00
1143,18/April/2013,2608.50,2439.00
1144,19/April/2013,2637.00,2466.00
1145,20/April/2013,2655.50,2483.00
1146,22/April/2013,2696.00,2521.00
1147,23/April/2013,2705.00,2529.00
1148,24/April/2013,2705.00,2529.00
1149,25/April/2013,2749.50,2571.00
1150,26/April/2013,2773.50,2593.00
1151,27/April/2013,2789.00,2608.00
1152,29/April/2013,2793.50,2612.00
1153,30/April/2013,2773.50,2593.00
1154,02/May/2013,2730.00,2553.00
1155,03/May/2013,2773.00,2593.00
1156,04/May/2013,2760.50,2581.00
1157,06/May/2013,2757.00,2578.00
1158,07/May/2013,2741.00,2563.00
1159,08/May/2013,2721.50,2545.00
1160,09/May/2013,2752.00,2573.00
1161,10/May/2013,2733.50,2556.00
1162,11/May/2013,2739.50,2561.00
1163,13/May/2013,2717.00,2540.00
1164,14/May/2013,2748.00,2569.00
1165,15/May/2013,2709.00,2533.00
1166,16/May/2013,2658.00,2485.00
1167,17/May/2013,2661.00,2488.00
1168,18/May/2013,2649.50,2477.00
1169,20/May/2013,2616.50,2446.00
1170,21/May/2013,2658.00,2485.00
1171,22/May/2013,2670.00,2496.00
1172,23/May/2013,2678.00,2504.00
1173,24/May/2013,2673.50,2500.00
1174,25/May/2013,2676.50,2502.00
1175,27/May/2013,2677.50,2503.00
1176,28/May/2013,2663.00,2490.00
1177,29/May/2013,2678.50,2504.00
1178,30/May/2013,2712.00,2536.00
1179,31/May/2013,2745.00,2567.00
1180,02/May/2013,2730.00,2553.00
1181,03/May/2013,2773.00,2593.00
1182,04/May/2013,2760.50,2581.00
1183,06/May/2013,2757.00,2578.00
1184,07/May/2013,2741.00,2563.00
1185,08/May/2013,2721.50,2545.00
1186,09/May/2013,2752.00,2573.00
1187,10/May/2013,2733.50,2556.00
1188,11/May/2013,2739.50,2561.00
1189,13/May/2013,2717.00,2540.00
1190,14/May/2013,2748.00,2569.00
1191,15/May/2013,2709.00,2533.00
1192,16/May/2013,2658.00,2485.00
1193,17/May/2013,2661.00,2488.00
1194,18/May/2013,2649.50,2477.00
1195,20/May/2013,2616.50,2446.00
1196,21/May/2013,2658.00,2485.00
1197,22/May/2013,2670.00,2496.00
1198,23/May/2013,2678.00,2504.00
1199,24/May/2013,2673.50,2500.00
1200,25/May/2013,2676.50,2502.00
1201,27/May/2013,2677.50,2503.00
1202,28/May/2013,2663.00,2490.00
1203,29/May/2013,2678.50,2504.00
1204,30/May/2013,2712.00,2536.00
1205,31/May/2013,2745.00,2567.00
1206,01/July/2013,2605.00,2436.00
1207,02/July/2013,2649.50,2477.00
1208,03/July/2013,2645.00,2473.00
1209,04/July/2013,2646.50,2474.00
1210,05/July/2013,2624.50,2454.00
1211,06/July/2013,2628.50,2458.00
1212,08/July/2013,2622.50,2452.00
1213,09/July/2013,2641.50,2470.00
1214,10/July/2013,2643.50,2472.00
1215,11/July/2013,2689.50,2515.00
1216,12/July/2013,2680.00,2506.00
1217,13/July/2013,2683.50,2509.00
1218,15/July/2013,2686.50,2512.00
1219,16/July/2013,2671.50,2498.00
1220,17/July/2013,2682.00,2508.00
1221,18/July/2013,2675.50,2502.00
1222,19/July/2013,2690.50,2516.00
1223,20/July/2013,2694.50,2519.00
1224,22/July/2013,2735.00,2557.00
1225,23/July/2013,2775.00,2595.00
1226,24/July/2013,2773.00,2593.00
1227,25/July/2013,2745.00,2567.00
1228,26/July/2013,2790.50,2609.00
1229,27/July/2013,2805.50,2623.00
1230,29/July/2013,2817.50,2634.00
1231,30/July/2013,2842.00,2657.00
1232,31/July/2013,2878.00,2691.00
1233,01/August/2013,2840.50,2656.00
1234,02/August/2013,2796.00,2614.00
1235,03/August/2013,2845.00,2660.00
1236,05/August/2013,2822.00,2639.00
1237,06/August/2013,2827.00,2643.00
1238,07/August/2013,2799.50,2618.00
1239,08/August/2013,2824.00,2640.00
1240,09/August/2013,2848.00,2663.00
1241,10/August/2013,2865.00,2679.00
1242,12/August/2013,2898.00,2710.00
1243,13/August/2013,2981.00,2787.00
1244,14/August/2013,2969.50,2776.00
1245,16/August/2013,3081.00,2881.00
1246,17/August/2013,3150.50,2946.00
1247,19/August/2013,3142.50,2938.00
1248,20/August/2013,3135.00,2931.00
1249,21/August/2013,3182.00,2975.00
1250,22/August/2013,3173.00,2967.00
1251,23/August/2013,3202.00,2994.00
1252,24/August/2013,3260.00,3048.00
1253,26/August/2013,3256.50,3045.00
1254,27/August/2013,3103.00,2901.00
1255,28/August/2013,3178.00,2971.00
1256,29/August/2013,3104.50,2903.00
1257,30/August/2013,3019.50,2823.00
1258,31/August/2013,3039.50,2842.00
1259,02/September/2013,3029.00,2832.00
1260,03/September/2013,3064.00,2865.00
1261,04/September/2013,3017.50,2821.00
1262,05/September/2013,3030.50,2834.00
1263,06/September/2013,2997.50,2803.00
1264,07/September/2013,3031.00,2834.00
1265,09/September/2013,3031.00,2834.00
1266,10/September/2013,3025.50,2829.00
1267,11/September/2013,3017.00,2821.00
1268,12/September/2013,3012.00,2816.00
1269,13/September/2013,3019.50,2823.00
1270,14/September/2013,3032.00,2835.00
1271,16/September/2013,2980.00,2786.00
1272,17/September/2013,2999.00,2804.00
1273,18/September/2013,2972.50,2779.00
1274,19/September/2013,3039.00,2841.00
1275,20/September/2013,3036.50,2839.00
1276,21/September/2013,3017.00,2821.00
1277,23/September/2013,2998.00,2803.00
1278,24/September/2013,2969.50,2776.00
1279,25/September/2013,2979.50,2786.00
1280,26/September/2013,2979.50,2786.00
1281,27/September/2013,2967.50,2775.00
1282,28/September/2013,3023.00,2827.00
1283,30/September/2013,2983.00,2789.00
1284,01/October/2013,2973.50,2780.00
1285,02/October/2013,2973.50,2780.00
1286,03/October/2013,2938.00,2747.00
1287,04/October/2013,2958.50,2766.00
1288,05/October/2013,2948.50,2757.00
1289,07/October/2013,2966.00,2773.00
1290,08/October/2013,2995.00,2800.00
1291,09/October/2013,2995.00,2800.00
1292,10/October/2013,3011.00,2815.00
1293,11/October/2013,2992.50,2798.00
1294,12/October/2013,2994.50,2800.00
1295,14/October/2013,3018.00,2822.00
1296,15/October/2013,3019.50,2823.00
1297,16/October/2013,3050.50,2852.00
1298,17/October/2013,3101.00,2899.00
1299,18/October/2013,3117.00,2914.00
1300,19/October/2013,3107.00,2905.00
1301,21/October/2013,3126.50,2923.00
1302,22/October/2013,3153.50,2949.00
1303,23/October/2013,3186.00,2979.00
1304,24/October/2013,3176.00,2970.00
1305,25/October/2013,3089.00,2917.00
1306,26/October/2013,3089.00,2917.00
1307,28/October/2013,3081.00,2910.00
1308,29/October/2013,3079.00,2908.00
1309,30/October/2013,3079.00,2908.00
1310,31/October/2013,3049.50,2880.00
1311,01/November/2013,3029.50,2861.00
1312,04/November/2013,3019.50,2851.00
1313,05/November/2013,3012.50,2845.00
1314,06/November/2013,3024.50,2856.00
1315,07/November/2013,3032.50,2863.00
1316,08/November/2013,3029.50,2861.00
1317,09/November/2013,3026.50,2858.00
1318,11/November/2013,3032.50,2863.00
1319,12/November/2013,3054.00,2884.00
1320,13/November/2013,3069.00,2899.00
1321,14/November/2013,3089.00,2917.00
1322,15/November/2013,3089.00,2917.00
1323,16/November/2013,3089.00,2917.00
1324,18/November/2013,3079.00,2908.00
1325,19/November/2013,3059.00,2889.00
1326,20/November/2013,3072.00,2901.00
1327,21/November/2013,3056.00,2886.00
1328,22/November/2013,3064.00,2894.00
1329,23/November/2013,3054.00,2884.00
1330,25/November/2013,3044.50,2875.00
1331,26/November/2013,3054.00,2884.00
1332,27/November/2013,3048.50,2879.00
1333,28/November/2013,3039.50,2870.00
1334,29/November/2013,3036.50,2867.00
1335,30/November/2013,3034.50,2865.00
1336,02/December/2013,3021.50,2853.00
1337,03/December/2013,3007.00,2840.00
1338,04/December/2013,3000.00,2833.00
1339,05/December/2013,3011.50,2844.00
1340,06/December/2013,2998.00,2831.00
1341,07/December/2013,2999.00,2832.00
1342,09/December/2013,2983.00,2817.00
1343,10/December/2013,2987.00,2821.00
1344,11/December/2013,2996.00,2829.00
1345,12/December/2013,2992.00,2826.00
1346,13/December/2013,2979.00,2813.00
1347,14/December/2013,2988.00,2822.00
1348,16/December/2013,2977.00,2812.00
1349,17/December/2013,2974.00,2809.00
1350,18/December/2013,2990.00,2805.00
1351,19/December/2013,2975.00,2782.00
1352,20/December/2013,2970.00,2776.00
1353,21/December/2013,2977.00,2784.00
1354,23/December/2013,2975.00,2782.00
1355,24/December/2013,2975.00,2782.00
1356,25/December/2013,2979.00,2786.00
1357,26/December/2013,2979.00,2786.00
1358,27/December/2013,2975.00,2782.00
1359,28/December/2013,2980.00,2787.00
1360,30/December/2013,2970.00,2776.00
1361,31/December/2013,2953.00,2760.00
1362,01/January/2014,2951.00,2759.00
1363,02/January/2014,2965.00,2772.00
1364,03/January/2014,2975.00,2782.00
1365,04/January/2014,2975.00,2782.00
1366,06/January/2014,2971.00,2778.00
1367,07/January/2014,2972.00,2779.00
1368,08/January/2014,2966.00,2773.00
1369,09/January/2014,2963.00,2770.00
1370,10/January/2014,2965.00,2772.00
1371,11/January/2014,2971.00,2778.00
1372,13/January/2014,2975.00,2782.00
1373,14/January/2014,2957.50,2765.00
1374,15/January/2014,2946.50,2755.00
1375,16/January/2014,2972.00,2779.00
1376,17/January/2014,2972.00,2779.00
1377,18/January/2014,2990.00,2796.00
1378,20/January/2014,2998.00,2803.00
1379,21/January/2014,2997.00,2802.00
1380,22/January/2014,2993.00,2798.00
1381,23/January/2014,2987.00,2793.00
1382,24/January/2014,2995.00,2800.00
1383,25/January/2014,3008.00,2812.00
1384,27/January/2014,3013.00,2817.00
1385,28/January/2014,2998.00,2803.00
1386,29/January/2014,2993.00,2798.00
1387,30/January/2014,3000.00,2805.00
1388,31/January/2014,2990.00,2796.00
1389,01/February/2014,2995.00,2800.00
1390,03/February/2014,2997.00,2802.00
1391,04/February/2014,3000.00,2805.00
1392,05/February/2014,3002.00,2807.00
1393,06/February/2014,3005.00,2810.00
1394,07/February/2014,3010.00,2814.00
1395,08/February/2014,3015.00,2819.00
1396,10/February/2014,3017.00,2821.00
1397,11/February/2014,3023.00,2826.00
1398,12/February/2014,3027.00,2830.00
1399,13/February/2014,3036.00,2839.00
1400,14/February/2014,3059.00,2860.00
1401,15/February/2014,3062.00,2862.00
1402,17/February/2014,3085.00,2885.00
1403,18/February/2014,3085.00,2884.00
1404,19/February/2014,3078.00,2877.00
1405,20/February/2014,3087.00,2886.00
1406,21/February/2014,3071.00,2871.00
1407,22/February/2014,3070.00,2870.00
1408,24/February/2014,3075.00,2875.00
1409,25/February/2014,3077.00,2876.00
1410,26/February/2014,3078.00,2877.00
1411,27/February/2014,3065.00,2865.00
1412,28/February/2014,3080.00,2880.00
1413,01/March/2014,3068.00,2868.00
1414,03/March/2014,3084.00,2884.00
1415,04/March/2014,3074.00,2874.00
1416,05/March/2014,3068.00,2868.00
1417,06/March/2014,3040.00,2842.00
1418,07/March/2014,3046.00,2847.00
1419,08/March/2014,3045.00,2847.00
1420,10/March/2014,3034.50,2837.00
1421,11/March/2014,3032.00,2835.00
1422,12/March/2014,3040.00,2842.00
1423,13/March/2014,3037.00,2840.00
1424,14/March/2014,3037.00,2840.00
1425,15/March/2014,3037.00,2840.00
1426,17/March/2014,3047.00,2848.00
1427,18/March/2014,3029.00,2836.00
1428,19/March/2014,3024.00,2827.00
1429,20/March/2014,2997.00,2802.00
1430,21/March/2014,2997.00,2802.00
1431,22/March/2014,2996.00,2801.00
1432,24/March/2014,2975.00,2782.00
1433,25/March/2014,2940.00,2749.00
1434,26/March/2014,2926.00,2736.00
1435,27/March/2014,2881.00,2694.00
1436,28/March/2014,2885.00,2698.00
1437,29/March/2014,2887.00,2700.00
1438,31/March/2014,2889.00,2702.00
1439,01/April/2014,2884.00,2697.00
1440,02/April/2014,2875.00,2688.00
1441,03/April/2014,2904.00,2715.00
1442,04/April/2014,2915.00,2725.00
1443,05/April/2014,2929.00,2738.00
1444,07/April/2014,2929.00,2738.00
1445,08/April/2014,2940.00,2749.00
1446,09/April/2014,2952.00,2760.00
1447,10/April/2014,2969.00,2775.00
1448,11/April/2014,2971.00,2778.00
1449,12/April/2014,2980.00,2787.00
1450,14/April/2014,3005.00,2810.00
1451,15/April/2014,2994.00,2799.00
1452,16/April/2014,2986.00,2792.00
1453,17/April/2014,2996.00,2801.00
1454,18/April/2014,2994.00,2799.00
1455,19/April/2014,2997.00,2802.00
1456,21/April/2014,2993.00,2798.00
1457,22/April/2014,3004.00,2809.00
1458,23/April/2014,3011.00,2815.00
1459,24/April/2014,3011.00,2815.00
1460,25/April/2014,3011.50,2816.00
1461,26/April/2014,3019.50,2823.00
1462,28/April/2014,3016.50,2820.00
1463,29/April/2014,3005.00,2810.00
1464,30/April/2014,3005.00,2810.00
1465,01/May/2014,3010.00,2814.00
1466,02/May/2014,2995.00,2800.00
1467,03/May/2014,3014.50,2819.00
1468,05/May/2014,3019.50,2823.00
1469,06/May/2014,3017.50,2821.00
1470,07/May/2014,3019.50,2823.00
1471,08/May/2014,2995.00,2800.00
1472,09/May/2014,2998.00,2803.00
1473,10/May/2014,2996.00,2801.00
1474,12/May/2014,2985.00,2791.00
1475,13/May/2014,2990.00,2796.00
1476,14/May/2014,2985.00,2791.00
